sample_id,key,folder_id,model,image_path,caption_post_direct,caption_recon,reproj_mse_post_direct,reproj_cosine_post_direct,reproj_mse_recon,reproj_cosine_recon,clipscore_gt,clipscore_post_direct,clipscore_recon,clipscore_drop,bertscore_precision,bertscore_recall,bertscore_f1
416:340:000020393,20393,2,qwen3.5,data/mtf2025_web_images/00002/000020393.jpg,"A clear glass bowl filled with a colorful Ahi Tuna Poke Bowl — featuring diced raw tuna, green edamame, and a bed of rice — sits on a textured surface, with a blurred background of warm-toned beverages and a decorative white tree-shaped logo overlaid on the image, suggesting a fresh, healthy meal presentation.","A clear glass bowl filled with a colorful salad of green beans, red cherry tomatoes, and white beans sits on a light wooden surface, with a decorative white ceramic spoon resting inside the bowl and the words “Bowl of Beans” printed in bold black letters across the center of the image, while a blurred glass of yellow liquid—possibly lemonade or iced tea—sits softly out of focus in the background, creating a bright, fresh, and inviting food photography scene.",0.0,1.0,0.0225858725607395,0.8531851172447205,34.88733673095703,38.73504257202149,28.520362854003903,10.214679718017578,0.8080889,0.84194183,0.82466805
416:341:000020394,20394,2,qwen3.5,data/mtf2025_web_images/00002/000020394.jpg,"A vibrant poke tuna bowl is artfully arranged in a white ceramic dish, featuring fresh diced raw tuna topped with sesame seeds and orange zest, alongside crisp cucumber cubes, shredded carrots, leafy greens, and seasoned brown rice, all garnished with black sesame seeds and accompanied by a pair of green chopsticks with floral patterns resting across the top.","A vibrant, close-up shot of a colorful Korean-style bibimbap bowl featuring neatly arranged sections of seasoned ground beef, sliced cucumbers, shredded carrots, fresh spinach, and fluffy white rice, all garnished with sesame seeds and drizzled with a glossy red sauce, presented on a white plate with chopsticks resting beside it, evoking a fresh, appetizing, and traditionally composed meal.",0.0,1.0,0.0256017297506332,0.8742614388465881,39.51213455200195,36.68830490112305,25.0084228515625,11.679882049560549,0.79413784,0.8422844,0.81750286
416:342:000020396,20396,2,qwen3.5,data/mtf2025_web_images/00002/000020396.jpg,"A vibrant poke bowl presented in a white oval dish, featuring fresh cubed raw tuna atop fluffy white rice, garnished with sliced avocado, chopped green onions, sesame seeds, and a drizzle of dark sauce, all arranged on a warm-toned wooden table.","A white oval bowl filled with a colorful poke dish featuring diced raw salmon, sliced avocado, shredded green onions, and a drizzle of dark sauce, all resting on a bed of white rice atop a warm wooden table.",0.0,1.0,0.0264779515564441,0.9064792394638062,36.118560791015625,40.4515266418457,36.45741271972656,3.9941139221191406,0.80845773,0.84637976,0.8269843
416:343:000020397,20397,2,qwen3.5,data/mtf2025_web_images/00002/000020397.jpg,"A vibrant poke bowl sits in a black ceramic dish, featuring a bed of white rice topped with diced raw salmon and tuna, garnished with slices of avocado, shredded green seaweed, and a delicate pink orchid flower, accompanied by a small white bowl of pickled green onions on the side.","A vibrant, artfully arranged Korean bibimbap bowl sits on a dark wooden table, featuring fluffy white rice topped with colorful sautéed vegetables — including bright orange carrots, green zucchini, and red bell peppers — alongside slices of creamy avocado and a delicate garnish of fresh chive blossoms, with a small side dish of pickled radish and green onions in the background.",0.0,1.0,0.020699730142951,0.8971700668334961,29.535106658935547,33.242401123046875,24.663105010986328,8.579296112060547,0.7578374,0.828346,0.7915246
416:344:000020398,20398,2,qwen3.5,data/mtf2025_web_images/00002/000020398.jpg,"A gourmet dessert elegantly presented in a rustic, off-white ceramic bowl features a rich, dark chocolate mousse base topped with a glossy, caramelized yellow sphere (possibly a poached egg or fruit compote), garnished with delicate edible flowers, fresh green herbs, scattered nuts, and two triangular pieces of textured, crumbly cake or biscuit, all artfully arranged with a dusting of cocoa powder and vibrant red berry accents to create a visually striking, high-end culinary composition.","A white ceramic bowl holds an elegantly plated gourmet dish featuring a golden-brown seared egg yolk nestled atop a creamy, textured base, surrounded by rustic toasted bread slices, delicate green herbs, and scattered red peppercorns, all drizzled with a glossy sauce on a light wooden table surface.",0.0,1.0,0.0299489684402942,0.9150696396827698,35.71324920654297,32.48789978027344,35.889495849609375,-3.401596069335937,0.8132298,0.83705044,0.8249682
416:345:000020399,20399,2,qwen3.5,data/mtf2025_web_images/00002/000020399.jpg,"A rich, velvety chocolate mousse is elegantly presented in a clear glass bowl with a metallic rim, its smooth surface dusted with cocoa powder and garnished with delicate shavings of white chocolate, while a silver spoon lifts a perfectly rounded scoop that reveals the mousse’s dense, airy texture and deep brown hue.","A creamy, golden-brown baked dish—likely a savory soufflé or custard—sits in a white ceramic bowl, with a spoon lifting a portion to reveal its smooth, rich interior; garnished with shredded cheese and a dollop of sauce on the side, the dish is presented on a light wooden surface, suggesting a warm, comforting meal ready to be enjoyed.",0.0,1.0,0.0265628974884748,0.8850270509719849,31.65928649902344,37.98025131225586,29.27921485900879,8.70103645324707,0.7952755,0.80226576,0.7987553
416:346:000020400,20400,2,qwen3.5,data/mtf2025_web_images/00002/000020400.jpg,"A meticulously plated dessert features a smooth, cylindrical chocolate mousse or pudding topped with a delicate gold leaf, crowned by an elegantly curled dark chocolate ribbon that arches upward and backward; the dessert rests on a pristine white plate adorned with artistic drizzles of glossy caramel sauce and scattered golden-brown crumbles, all set against a minimalist, softly lit background that emphasizes the dessert’s refined presentation and rich textures.","A meticulously plated dessert features a glossy, caramelized dome-shaped base topped with a delicate, hollowed-out pastry shell filled with a creamy custard and garnished with golden crumbs, all artfully arranged on a white plate with drizzles of sauce and scattered crunchy elements.",0.0,1.0,0.0285030473023653,0.8997094631195068,31.81667709350586,36.88376998901367,30.693286895751957,6.190483093261719,0.8053663,0.8801138,0.8410826
416:347:000020401,20401,2,qwen3.5,data/mtf2025_web_images/00002/000020401.jpg,"A white, subtly textured plate features a meticulously arranged dessert: a sliced fig nestled in a dark chocolate or caramel base, accompanied by three small round cookies and two golden-brown fried strips, all artfully complemented by a hand-painted floral motif of red blossoms and green leaves on the left side.","A meticulously plated gourmet dessert features a sliced, layered pastry with a golden-brown crust and creamy filling, garnished with dark chocolate chips and surrounded by decorative green leaves and small red berries on a white plate with a scalloped edge.",0.0,1.0,0.0347287468612194,0.8945785164833069,25.81346893310547,37.06878280639648,29.69182777404785,7.376955032348633,0.778251,0.7961631,0.7871052
416:348:000020402,20402,2,qwen3.5,data/mtf2025_web_images/00002/000020402.jpg,"A clear glass cup filled with a layered dessert—likely chocolate mousse or pudding topped with a generous swirl of whipped cream and garnished with dark chocolate shavings and three small pinkish-red berries—sits centered on a white plate, which is artistically decorated with red squiggly lines and scattered black dots resembling berries or chocolate chips, all set against a clean white background that emphasizes the dessert’s rich textures and colors.","A meticulously plated dessert features a clear glass bowl filled with layered white cream and dark berries, crowned with a decorative swirl of caramelized or chocolate sauce and garnished with small red and green spherical candies, all presented on a white plate adorned with artistic drizzles of red sauce and scattered black peppercorns.",0.0,1.0,0.0310588385909795,0.9012942910194396,24.9876766204834,33.690460205078125,32.71649932861328,0.9739608764648438,0.7502193,0.7481094,0.74916285
416:349:000020403,20403,2,qwen3.5,data/mtf2025_web_images/00002/000020403.jpg,"A meticulously plated dessert on a white rectangular plate features a rich, textured brown mousse or cake base garnished with a fresh green mint leaf, elegantly accented by dark chocolate drizzles in parallel lines and decorative dots arranged along the side.","A gourmet dish is artfully plated on a white, oval-shaped ceramic plate, featuring a golden-brown, textured main component—possibly a seared fish fillet or meat patty—garnished with fresh green basil leaves and drizzled with dark balsamic glaze and light-colored sauce in elegant zigzag patterns, all set against a softly lit, neutral-toned table surface that emphasizes the dish’s refined presentation.",0.0,1.0,0.0295625440776348,0.9023359417915344,30.834779739379883,32.11983871459961,28.808408737182617,3.311429977416992,0.79055786,0.8246647,0.8072512
416:350:000020404,20404,2,qwen3.5,data/mtf2025_web_images/00002/000020404.jpg,"A meticulously plated dessert on a white rectangular plate features a layered rectangular cake with a light brown mousse top and sponge base, garnished with golden-brown candied fruit pieces, small yellow spheres, and clusters of red caviar-like beads, all elegantly arranged around a curved black spoon holding a glossy dark chocolate sphere.","A meticulously plated dessert on a white square plate features a rectangular slice of layered cake with a smooth, light-brown mousse-like topping, crowned by a glossy dark chocolate sphere and a silver spoon resting diagonally across it, surrounded by decorative elements including small yellow spheres, red candied fruits, and golden-brown caramelized nuts or pastry shards arranged artfully around the base.",0.0,1.0,0.0249118711799383,0.8813563585281372,32.152008056640625,34.27191925048828,37.05998229980469,-2.7880630493164062,0.7632521,0.78418994,0.77357936
416:351:000020406,20406,2,qwen3.5,data/mtf2025_web_images/00002/000020406.jpg,"A meticulously plated dessert featuring a cylindrical chocolate mousse cake topped with a glossy chocolate sphere and a delicate curved chocolate shard, accompanied by a scoop of pale green sorbet or mousse and a decorative drizzle of golden crumbs, all arranged on a sleek black plate against a softly blurred background suggesting an elegant dining setting.","A meticulously plated dessert features a cylindrical, caramelized pastry base topped with a glossy, dark chocolate or caramel sphere and a delicate white drizzle, accompanied by a scoop of pale yellow mousse or custard and a garnish of crumbled nuts or cookie crumbs, all arranged on a sleek black plate against a softly blurred background suggesting an elegant dining setting.",0.0,1.0,0.029442423954606,0.8662570118904114,18.865367889404297,35.18959426879883,34.93729782104492,0.2522964477539062,0.74593973,0.70284635,0.7237522
416:352:000020407,20407,2,qwen3.5,data/mtf2025_web_images/00002/000020407.jpg,"A meticulously plated dessert features a vibrant orange-hued, swirled sauce forming a perfect spiral on a white plate, contrasted by a vertical arrangement of rich chocolate elements—including glossy ganache, textured crumbles, and delicate white meringue dollops—alongside a single red berry, all set against a dark background to emphasize the dessert’s artistic presentation.","A meticulously plated gourmet dish features a central spiral of golden-brown fried or baked pastry, artfully arranged on a white oval plate with a glossy sauce drizzled in concentric circles around it, accompanied by small garnishes including red berries, delicate white meringue-like dollops, and scattered nuts or seeds, all set against a dark background that accentuates the dish’s elegant presentation.",0.0,1.0,0.0287053696811199,0.8788973689079285,31.52967071533203,31.515525817871094,31.23455619812012,0.2809696197509765,0.7939222,0.8765301,0.8331835
416:353:000020408,20408,2,qwen3.5,data/mtf2025_web_images/00002/000020408.jpg,"A meticulously plated dessert features a cylindrical chocolate mousse cake topped with a physalis fruit (cape gooseberry) and a dark chocolate shard, accompanied by a smear of golden caramel sauce on the left and a trio of fresh berries — two raspberries and one blackberry — on the right, all arranged on a sleek white oval plate against a softly lit, neutral-toned table setting.","A meticulously plated dessert features a cylindrical mousse or panna cotta with a smooth, light-brown surface, crowned with a golden-brown pastry shell and garnished with a small yellow fruit slice; it rests on a white oval plate alongside vibrant orange and red fruit segments, dark berries, and a glossy amber sauce drizzled artfully around the base, all set against a softly blurred background suggesting an elegant dining setting.",0.0,1.0,0.0384341552853584,0.8936870098114014,34.54889678955078,36.427024841308594,35.564453125,0.8625717163085938,0.79794466,0.82136583,0.8094859
416:354:000020409,20409,2,qwen3.5,data/mtf2025_web_images/00002/000020409.jpg,"In a warm, softly lit setting, a rich chocolate mousse dessert is elegantly presented in a clear glass dish, topped with a swirl of whipped cream, drizzled with glossy dark chocolate sauce, and crowned with a single roasted hazelnut, while blurred background dishes suggest a decadent dessert spread.","A close-up, slightly blurred image showcases a gourmet dessert — likely a small tart or pastry — nestled in a shallow bowl, topped with a glossy dark drizzle (possibly chocolate or caramel), a whole hazelnut, and delicate golden-brown pastry shavings, with similar desserts softly visible in the background on a warm-toned surface.",0.0,1.0,0.030344596132636,0.8752771019935608,19.812253952026367,34.50546646118164,34.04311752319336,0.4623489379882812,0.75796664,0.6692929,0.71087515
416:355:000020410,20410,2,qwen3.5,data/mtf2025_web_images/00002/000020410.jpg,"A decadent chocolate mousse dessert, topped with a glossy chocolate glaze and scattered chocolate curls, sits elegantly on a white plate alongside vibrant red strawberry slices and artistic drizzles of dark chocolate sauce, creating a visually appealing and indulgent presentation.","A meticulously plated dessert features a cylindrical, caramelized custard or mousse topped with chopped nuts and drizzled with glossy chocolate sauce, accompanied by vibrant orange segments arranged artfully on the side, all presented on a clean white plate with decorative sauce accents.",0.0,1.0,0.0297457445412874,0.8678889274597168,28.61598396301269,33.4444694519043,35.029483795166016,-1.5850143432617188,0.8115681,0.83077025,0.82105696
416:356:000020411,20411,2,qwen3.5,data/mtf2025_web_images/00002/000020411.jpg,"A decadent chocolate mousse dessert, rich and velvety with a glossy sheen and sprinkled with coarse sea salt, is elegantly presented on a white rectangular plate alongside a vibrant halved strawberry with its green leafy top intact, a golden-brown wafer cookie dusted with dark chocolate shavings, and a delicate swirl of white cream or meringue in the background, all arranged to highlight the contrast of textures and colors under soft, warm lighting.","A close-up, top-down view of an elegantly plated dessert featuring two golden-brown, dome-shaped mounds — likely custard or mousse — garnished with dark chocolate sprinkles and a dusting of white powder, accompanied by fresh orange slices and a sprig of green herb on a white plate, with a blurred background hinting at additional garnishes like a cinnamon stick and lemon peel.",0.0,1.0,0.0315089337527751,0.8884178996086121,31.92935562133789,28.61437225341797,26.947057723999023,1.667314529418945,0.8010161,0.87390924,0.8358765
416:357:000020412,20412,2,qwen3.5,data/mtf2025_web_images/00002/000020412.jpg,"A close-up, appetizing shot features a spoonful of hearty vegetable and bean soup lifted from a light green bowl, showcasing a rich orange broth filled with spiral pasta, diced carrots, green peppers, red kidney beans, and white beans, all glistening with steam against a clean white background.","A close-up, appetizing shot of a hearty bowl of pasta salad featuring elbow macaroni, diced carrots, green bell peppers, black beans, and possibly corn or peas, all coated in a creamy orange-hued dressing, with a silver spoon resting inside the white ceramic bowl, ready to serve.",0.0,1.0,0.0333308614790439,0.9047113060951232,34.58592987060547,39.47168350219727,31.885517120361328,7.5861663818359375,0.7880924,0.8242508,0.80576617
416:358:000020414,20414,2,qwen3.5,data/mtf2025_web_images/00002/000020414.jpg,"A rustic terracotta soup bowl with a white handle and matching saucer sits on a dark wooden table, filled with a hearty vegetable broth containing carrots, black olives, and a lemon slice garnish, accompanied by a silver spoon resting beside it.","A steaming bowl of hearty vegetable soup, rich with chunks of carrots, potatoes, and dark beans in a golden broth, sits on a matching saucer with a silver spoon resting beside it, all presented on a warm-toned wooden surface that enhances the rustic, comforting appeal of the meal.",0.0,1.0,0.026732288300991,0.9013307690620422,34.37800979614258,37.34730529785156,35.757591247558594,1.5897140502929688,0.82445943,0.82091856,0.82268524
416:359:000020415,20415,2,qwen3.5,data/mtf2025_web_images/00002/000020415.jpg,"A steaming bowl of creamy vegetable soup, garnished with fresh basil and flecks of carrots and celery, sits on a bamboo mat beside its white ceramic lid, surrounded by an array of fresh ingredients including whole carrots, a red onion, a ripe tomato, green celery stalks, and scattered peanuts, evoking a rustic, wholesome meal prepared from scratch.","A steaming bowl of hearty vegetable soup, garnished with a fresh basil leaf, sits on a woven bamboo mat surrounded by an array of colorful raw ingredients including sliced carrots, celery, red onion, cherry tomatoes, and scattered beans, evoking a rustic, wholesome meal preparation scene.",0.0,1.0,0.0309591572731733,0.9153693914413452,44.38352966308594,35.83357238769531,34.27451705932617,1.5590553283691406,0.830198,0.8393971,0.83477217
416:360:000020416,20416,2,qwen3.5,data/mtf2025_web_images/00002/000020416.jpg,"A steaming black pot brims with a rich, simmering stew featuring tender chunks of beef, vibrant red and yellow bell peppers, onions, and a sprig of fresh rosemary floating atop the bubbling, savory broth.","A hearty, rustic stew simmers in a dark ceramic pot, rich with chunks of tender yellow potatoes, vibrant red bell peppers, and savory carrots, all bathed in a deep brown broth and garnished with fresh sprigs of rosemary and thyme, evoking warmth and comfort.",0.0,1.0,0.0226299073547124,0.9048039317131042,36.15312576293945,34.18108367919922,33.18160629272461,0.9994773864746094,0.8314219,0.87569153,0.8529827
416:361:000020417,20417,2,qwen3.5,data/mtf2025_web_images/00002/000020417.jpg,"A white ceramic bowl filled with hearty minestrone-style soup, featuring elbow macaroni, diced carrots, kidney beans, green peas, and chunks of tomato and celery in a rich brown broth, resting on a light-colored countertop under soft overhead lighting.","A white ceramic bowl filled with a hearty, chunky soup or stew containing visible pieces of pasta (likely ditalini or small shells), diced carrots, kidney beans, and possibly ground meat or lentils, all simmered in a rich, golden-brown broth and garnished with a sprinkle of green herbs, resting on a light-colored surface.",0.0,1.0,0.020828153938055,0.8878828883171082,30.91858673095703,32.91667175292969,34.99433517456055,-2.07766342163086,0.77469516,0.84010017,0.80607307
416:362:000020418,20418,2,qwen3.5,data/mtf2025_web_images/00002/000020418.jpg,"A steaming bowl of hearty vegetable and sausage soup, featuring chunks of red sausage, sliced carrots, diced tomatoes, green zucchini, and white beans in a clear broth, sits invitingly on a woven bamboo placemat with a natural tan and green striped pattern.","A white ceramic bowl filled with a hearty stew of sliced sausages, diced carrots, green beans, and potatoes sits centered on a woven bamboo placemat, viewed from directly above to highlight the colorful, rustic meal.",0.0,1.0,0.0331766791641712,0.9070093035697936,34.9465446472168,35.04703521728516,35.833839416503906,-0.78680419921875,0.8059245,0.8279479,0.8167878
416:363:000020419,20419,2,qwen3.5,data/mtf2025_web_images/00002/000020419.jpg,"A vibrant, close-up shot of a colorful vegetable stew or salad featuring plump green peas, diced carrots, corn kernels, and dark beans, all glistening with moisture and garnished with fresh, glossy basil leaves, with a blurred wooden spoon resting in the background suggesting a rustic, home-cooked meal.","A vibrant, close-up shot of a colorful vegetable stew or salad in a rustic wooden bowl, featuring bright green peas, orange carrot chunks, yellow corn kernels, and dark beans, all garnished with fresh, glossy basil leaves that add a pop of emerald green against the warm, earthy tones of the dish.",0.0,1.0,0.0254180207848548,0.9045555591583252,32.030792236328125,39.36186599731445,40.61886596679688,-1.256999969482422,0.7932033,0.832228,0.81224716
416:364:000020420,20420,2,qwen3.5,data/mtf2025_web_images/00002/000020420.jpg,"A vibrant, close-up view of a simmering vegetable stew featuring tender white cauliflower florets, bright green broccoli crowns, orange carrot chunks, yellow bell pepper pieces, and translucent onion slices all gently bubbling in a rich, savory broth.","A vibrant, close-up view of a colorful medley of raw vegetables—including bright green broccoli florets, crisp white cauliflower, orange carrot slices, and pale yellow squash or potato chunks—glistening with moisture, suggesting they are freshly washed and ready for cooking or stir-frying.",0.0,1.0,0.0284798182547092,0.9140585064888,32.4704475402832,30.78150177001953,32.46439743041992,-1.6828956604003906,0.80547523,0.8411226,0.8229131
416:365:000020421,20421,2,qwen3.5,data/mtf2025_web_images/00002/000020421.jpg,"A rustic wooden cutting board holds a vibrant, freshly prepared pasta dish in a ceramic bowl, surrounded by colorful raw ingredients — including a red tomato, yellow bell pepper, green zucchini, red bell pepper, eggplant, basil leaves, and a shallot — all arranged on a warm-toned wooden table, evoking a fresh, home-cooked meal ready to be enjoyed.","A rustic wooden cutting board holds a vibrant bowl of creamy pasta salad garnished with fresh herbs and cherry tomatoes, surrounded by whole vegetables including a red bell pepper, yellow bell pepper, cucumber, red onion, and a ripe tomato, all arranged on a warm-toned wooden table to evoke a fresh, homemade meal.",0.0,1.0,0.0295512899756431,0.9172413349151612,36.5471305847168,36.66634750366211,34.64776992797852,2.0185775756835938,0.8243097,0.81931317,0.8218038
416:366:000020422,20422,2,qwen3.5,data/mtf2025_web_images/00002/000020422.jpg,"This image features a close-up photograph of a steaming bowl of minestrone soup, filled with visible chunks of carrots, celery, beans, and pasta in a rich broth, set against a dark background with a blurred spoon nearby, all framed within a soft pink border and labeled below with the text “Minestrone For Guests” in bold black font.","A white bowl filled with a hearty, colorful soup containing visible chunks of carrots, beans, and possibly potatoes or squash, sits on a light-colored surface with a spoon resting beside it, all framed by a soft-focus background and overlaid with the text “Chicken Soup” in a decorative font.",0.0,1.0,0.0157822947949171,0.8335762023925781,39.724220275878906,35.49576187133789,31.689912796020508,3.805849075317383,0.79377604,0.8312894,0.81209975
416:367:000020423,20423,2,qwen3.5,data/mtf2025_web_images/00002/000020423.jpg,"A vibrant green ceramic pot with a matching lid, slightly ajar to reveal a hearty stew of chunks of meat, carrots, potatoes, and fresh parsley, sits atop a folded green-and-white checkered napkin, accompanied by a polished silver spoon resting beside it on a clean white background.","A vibrant, hearty stew brimming with chunks of tender meat, carrots, potatoes, and fresh green herbs is served in a glossy, light-green ceramic pot with two small handles, resting on a neatly folded checkered napkin in soft beige and white tones, with a matching green-handled spoon placed beside it against a clean white background.",0.0,1.0,0.0224652048200368,0.9359618425369264,41.1095085144043,35.37882995605469,35.24843978881836,0.1303901672363281,0.8058007,0.85033375,0.8274685
416:368:000020424,20424,2,qwen3.5,data/mtf2025_web_images/00002/000020424.jpg,"A vibrant, close-up view of a colorful pasta salad in a clear glass bowl, featuring spiral-shaped fusilli pasta in green, yellow, and white hues, tossed with fresh red tomato slices, bright yellow bell pepper chunks, crisp green peas, and creamy white cheese cubes, all glistening with dressing under bright lighting that highlights the textures and vivid colors of the ingredients.","A vibrant, close-up shot of a fresh pasta salad in a clear glass bowl, featuring elbow macaroni tossed with juicy red tomato wedges, bright yellow bell pepper chunks, green peas, and creamy white cubes (likely cheese or avocado), all glistening with dressing under bright lighting that highlights the colorful, appetizing mix.",0.0,1.0,0.0289940275251865,0.9156733751296996,29.721986770629883,40.03510284423828,38.9314079284668,1.1036949157714844,0.77963066,0.8047743,0.7920029
416:369:000020426,20426,2,qwen3.5,data/mtf2025_web_images/00002/000020426.jpg,"A close-up, shallow-focus photograph captures a spoonful of creamy pasta salad—featuring penne noodles, diced tomatoes, and herbs—being lifted from a white bowl, with blurred background elements including whole cherry tomatoes and a lemon slice enhancing the fresh, appetizing scene.","A white ceramic bowl filled with creamy pasta, garnished with fresh herbs and accompanied by a silver spoon resting on its rim, sits on a rustic wooden table alongside blurred background elements including sliced tomatoes, a lime wedge, and a glass of water, creating a warm, inviting meal scene.",0.0,1.0,0.0267540924251079,0.9212791919708252,30.71797180175781,36.517608642578125,32.24321746826172,4.274391174316406,0.8098365,0.85043216,0.829638
416:370:000020427,20427,2,qwen3.5,data/mtf2025_web_images/00002/000020427.jpg,"This image showcases a hearty, vibrant bowl of minestrone soup brimming with an assortment of colorful ingredients including green beans, diced carrots, kidney beans, small pasta shapes, and chunks of potatoes, all simmered in a rich tomato-based broth, with the text “Minestrone Soup” and “family fresh meals” overlaid at the top to emphasize its homemade, wholesome appeal.","A steaming bowl of hearty vegetable soup, rich with chunks of carrots, green beans, potatoes, and kidney beans in a golden-brown broth, is presented on a rustic wooden surface, with the words “Chicken Soup” elegantly overlaid in white script at the top, suggesting a comforting, homemade meal.",0.0,1.0,0.0228829756379127,0.8523374199867249,37.05568313598633,39.03237533569336,31.099933624267575,7.932441711425781,0.8011046,0.82179177,0.8113163
416:371:000020428,20428,2,qwen3.5,data/mtf2025_web_images/00002/000020428.jpg,"A steaming bowl of hearty vegetable and pasta soup, brimming with colorful chunks of carrots, green beans, peas, celery, and diced tomatoes swimming in a rich broth alongside small shell pasta, is being lifted by a polished silver ladle that holds a generous scoop of the vibrant, textured mixture, all presented in an ornate blue-and-gold patterned ceramic bowl that suggests a comforting, home-cooked meal ready to be enjoyed.","A close-up, top-down view of a hearty vegetable pasta soup served in a white ceramic bowl with a delicate blue floral rim, featuring elbow macaroni, diced carrots, green peas, and celery chunks swimming in a clear broth, with a silver spoon resting inside the bowl and another spoon partially visible beside it on a warm-toned surface.",0.0,1.0,0.0264510903507471,0.9055901765823364,36.40096664428711,33.68767547607422,35.33275604248047,-1.64508056640625,0.77750444,0.81394464,0.7953074
416:372:000020429,20429,2,qwen3.5,data/mtf2025_web_images/00002/000020429.jpg,"A steaming, hearty one-pot meal of pasta, ground meat, diced carrots, celery, and tomatoes simmers in a large skillet on a stovetop, with a ladle lifting a colorful, chunky portion that reveals the rich, savory broth and tender ingredients.","A hearty, colorful stew brimming with elbow macaroni, diced carrots, green peppers, and chunks of ground meat simmers in a rustic ceramic bowl, with a silver spoon resting inside, ready to serve the comforting, home-cooked meal.",0.0,1.0,0.0201147831976413,0.8898751735687256,33.699398040771484,33.5980110168457,35.64478302001953,-2.046772003173828,0.8198364,0.80922604,0.8144967
416:373:000020430,20430,2,qwen3.5,data/mtf2025_web_images/00002/000020430.jpg,"A steaming bowl of hearty sausage and vegetable soup, featuring thick slices of reddish-brown sausage, chunks of orange carrots, white beans, and green onions in a clear broth, sits centered on a woven bamboo placemat atop a rustic wooden table, evoking a warm, home-cooked meal.","A steaming bowl of hearty soup, rich with chunks of tender sausage, golden potatoes, and vibrant orange carrots, rests invitingly on a woven bamboo placemat atop a rustic wooden table, evoking warmth and comfort.",0.0,1.0,0.0409076251089572,0.9144859313964844,35.70538711547852,35.983646392822266,33.22379684448242,2.759849548339844,0.8061384,0.82459736,0.81526345
416:374:000020431,20431,2,qwen3.5,data/mtf2025_web_images/00002/000020431.jpg,"A colorful, hearty pasta dish served in a decorative bowl features small ring-shaped noodles (likely ditalini or ziti) mixed with ground meat, kidney beans, diced tomatoes, shredded carrots, and green peppers, all coated in a rich red tomato-based sauce, with a fork resting on the rim of the bowl.","A hearty, colorful pasta dish served in a white bowl with a blue and red floral rim, featuring elbow macaroni mixed with ground meat, kidney beans, diced carrots, green peppers, and a rich tomato-based sauce, with a silver fork resting on the right side of the bowl.",0.0,1.0,0.0270638037472963,0.9011874198913574,29.41485595703125,37.991661071777344,34.773223876953125,3.2184371948242188,0.79831403,0.83359814,0.81557465
416:375:000020434,20434,2,qwen3.5,data/mtf2025_web_images/00002/000020434.jpg,"A hearty, colorful vegetable and pasta soup served in a dark bowl, featuring bowtie-shaped pasta in pastel hues of pink, yellow, and green, tender chunks of meat, vibrant orange carrot slices, pale green leek rings, and flecks of fresh herbs, all simmering in a clear broth against a rustic dark wooden background.","A hearty, rustic soup served in a dark ceramic bowl features tender chunks of meat, vibrant orange carrot slices, pale green celery pieces, and creamy yellow pasta shells, all swimming in a rich golden broth and garnished with fresh green herbs, set against a textured wooden background that enhances the dish’s warm, homemade appeal.",0.0,1.0,0.026915306225419,0.9115841388702391,42.660003662109375,31.448291778564453,29.898202896118164,1.550088882446289,0.8329062,0.8420788,0.8374674
416:376:000020435,20435,2,qwen3.5,data/mtf2025_web_images/00002/000020435.jpg,"A vibrant green ceramic bowl brimming with a hearty, orange-hued soup—likely tomato or carrot-based—is garnished with fresh parsley and dotted with visible chunks of vegetables and possibly beans or lentils, resting on a rustic dark wooden surface beside a small wooden cutting board holding two bright yellow lemon halves and slices, with a loaf of crusty bread partially visible in the background, evoking a warm, homemade meal setting.","A steaming bowl of hearty, orange-hued soup—likely a lentil or vegetable stew—garnished with fresh green herbs and chunks of white onion or potato, sits on a rustic wooden surface alongside two bright yellow lemon slices and a whole lemon in the background, evoking a warm, comforting, and freshly prepared meal.",0.0,1.0,0.024645160883665,0.9100184440612792,32.28942108154297,31.189531326293945,37.92516708374024,-6.735635757446289,0.8241544,0.8642766,0.84373873
416:377:000020436,20436,2,qwen3.5,data/mtf2025_web_images/00002/000020436.jpg,"Three colorful soups — a rich red tomato-based soup, a creamy yellow vegetable and corn chowder, and a hearty pasta and vegetable broth — are served in white ceramic bowls with red and black handles, arranged on a rustic wooden surface surrounded by fresh ingredients like carrots, leeks, broccoli, and potatoes, evoking a warm, home-cooked meal.","Three white ceramic bowls filled with hearty vegetable soup—each containing visible chunks of carrots, potatoes, corn, and herbs—are arranged on a light wooden surface, surrounded by fresh raw ingredients including whole carrots, broccoli florets, garlic bulbs, and green onions, creating a rustic, appetizing scene that emphasizes wholesome, homemade comfort food.",0.0,1.0,0.0373652689158916,0.9160129427909852,37.47723007202149,35.15696716308594,31.37563705444336,3.781330108642578,0.8057059,0.8303307,0.81783295
416:378:000020437,20437,2,qwen3.5,data/mtf2025_web_images/00002/000020437.jpg,"A rustic burlap placemat on a dark wooden table holds a white bowl of vibrant red tomato soup garnished with green herbs and red chili slices, alongside a small white dish containing creamy orange dip and several golden-brown toasted bread chips.","A top-down view of a rustic wooden table set with a white oval plate holding a vibrant red tomato-based soup garnished with green herbs and red chili slices, accompanied by a small white bowl of creamy orange dip and three golden-brown tortilla chips resting on a textured beige placemat.",0.0,1.0,0.0250637382268905,0.904922604560852,36.455345153808594,40.43549728393555,36.24800491333008,4.187492370605469,0.79983854,0.8072351,0.80351985
